ET.Daily
"2001-03-01",5.124415864942
"2001-03-02",5.02546856603409
"2001-03-03",5.01880508613116
"2001-03-04",5.23478609210119
"2001-03-05",5.94361791598828
"2001-03-06",8.77198977490876
"2001-03-07",6.30315313643307
"2001-03-08",7.76779416290697
"2001-03-09",8.03624536919061
"2001-03-10",5.73557032980855
"2001-03-11",4.92656747085253
"2001-03-12",4.75494670216376
"2001-03-13",3.79564894111559
"2001-03-14",4.65077064331348
"2001-03-15",6.12688372168982
"2001-03-16",6.25342112158228
"2001-03-17",3.51985491472047
"2001-03-18",3.08054487351378
"2001-03-19",3.34249006162178
"2001-03-20",4.31597528641835
"2001-03-21",3.21435808073007
"2001-03-22",3.18704071618782
"2001-03-23",3.39368976849989
"2001-03-24",4.11707341557071
"2001-03-25",3.46647626469707
"2001-03-26",3.29722122912315
"2001-03-27",2.89193393624531
"2001-03-28",3.45483725898867
"2001-03-29",3.47698315477304
"2001-03-30",3.25176992668815
"2001-03-31",3.56530988934901
"2001-04-01",2.88714610089665
"2001-04-02",3.77063652459923
"2001-04-03",4.33365580244163
"2001-04-04",3.27810542415392
"2001-04-05",3.42835922528961
"2001-04-06",3.57495296405762
"2001-04-07",6.0966006596823
"2001-04-08",2.9609316063246
"2001-04-09",2.60327920691151
"2001-04-10",2.49004010339607
"2001-04-11",2.63717506156492
"2001-04-12",2.87332365820389
"2001-04-13",3.08866476651692
"2001-04-14",3.89577793211859
"2001-04-15",2.98150607881042
"2001-04-16",2.22628455035247
"2001-04-17",3.02306420485398
"2001-04-18",4.22382565664947
"2001-04-19",3.00301756390474
"2001-04-20",2.86001536998165
"2001-04-21",2.42688162523223
"2001-04-22",1.89695326207037
"2001-04-23",2.36142170517764
"2001-04-24",2.40641168865824
"2001-04-25",3.71345293548184
"2001-04-26",2.83118179535725
"2001-04-27",2.25448162789726
"2001-04-28",2.1145074780936
"2001-04-29",2.85519607829679
"2001-04-30",1.89875563892793
"2001-05-01",2.07508257761796
"2001-05-02",1.70607860588706
"2001-05-03",2.34753256395863
"2001-05-04",1.9435607842326
"2001-05-05",1.68193042191283
"2001-05-06",1.56935161050693
"2001-05-07",1.98303612652449
"2001-05-08",2.4087036947773
"2001-05-09",1.74039496396162
"2001-05-10",1.40734540419796
"2001-05-11",1.54045746003912
"2001-05-12",1.8522128840635
"2001-05-13",2.54847874962573
"2001-05-14",2.7248304108867
"2001-05-15",2.09455640217878
"2001-05-16",1.77635548780961
"2001-05-17",1.21694262841
"2001-05-18",1.198629755943
"2001-05-19",1.09197918587887
"2001-05-20",1.10477852038764
"2001-05-21",1.31311530704033
"2001-05-22",1.35380864354193
"2001-05-23",1.32596982914804
"2001-05-24",1.26070741586438
"2001-05-25",2.17647160091487
"2001-05-26",1.91812709676915
"2001-05-27",1.51911845547557
"2001-05-28",1.38629171454971
"2001-05-29",1.01061173556534
"2001-05-30",1.01961474928214
"2001-05-31",1.09293171033406
"2001-06-01",1.80016745431283
"2001-06-02",1.99137525269262
"2001-06-03",1.09242018040212
"2001-06-04",1.7482246306833
"2001-06-05",2.68007395537509
"2001-06-06",1.44684796974307
"2001-06-07",1.38006829845456
"2001-06-08",0.87076224783487
"2001-06-09",1.18269665087027
"2001-06-10",1.27220554860989
"2001-06-11",1.51977162442081
"2001-06-12",0.977399919432527
"2001-06-13",1.28433680293156
"2001-06-14",1.51802618300164
"2001-06-15",0.919962419751225
"2001-06-16",1.10469233440672
"2001-06-17",1.03079680693318
"2001-06-18",1.01004707770511
"2001-06-19",0.852017985866096
"2001-06-20",1.00883120066712
"2001-06-21",0.907020649184201
"2001-06-22",1.03468435664395
"2001-06-23",0.964386662540068
"2001-06-24",1.36576459236776
"2001-06-25",1.81720279340635
"2001-06-26",1.23291552230985
"2001-06-27",1.04318708481864
"2001-06-28",1.02201236685885
"2001-06-29",1.00368868488164
"2001-06-30",0.897123301967112
"2001-07-01",1.19097477558925
"2001-07-02",1.71250082298561
"2001-07-03",1.77039679836176
"2001-07-04",2.6129155003207
"2001-07-05",0.806255029559507
"2001-07-06",1.02047224856188
"2001-07-07",0.687830748856125
"2001-07-08",0.7487622235937
"2001-07-09",0.732859752741804
"2001-07-10",1.8722742702948
"2001-07-11",1.23567136925127
"2001-07-12",1.10397622774939
"2001-07-13",1.37521956375559
"2001-07-14",1.33093063147425
"2001-07-15",1.35869077200849
"2001-07-16",1.32848751171535
"2001-07-17",1.37210235153187
"2001-07-18",0.868360886504713
"2001-07-19",0.953719268854666
"2001-07-20",0.84559620311126
"2001-07-21",0.980458001113944
"2001-07-22",1.0765660262338
"2001-07-23",0.870113838901921
"2001-07-24",1.15064518198692
"2001-07-25",1.5720908823428
"2001-07-26",1.20841632825604
"2001-07-27",1.3744444811083
"2001-07-28",1.38972727010909
"2001-07-29",1.15548642651107
"2001-07-30",1.77998066639821
"2001-07-31",2.29269764666897
"2001-08-01",1.7425763182305
"2001-08-02",1.31760582794432
"2001-08-03",1.80272684746672
"2001-08-04",2.41730559850416
"2001-08-05",2.15113162299313
"2001-08-06",1.77512207092104
"2001-08-07",2.14286976523214
"2001-08-08",2.37982412643767
"2001-08-09",2.9231636835601
"2001-08-10",2.50561300717951
"2001-08-11",2.23332662243651
"2001-08-12",1.53810288431023
"2001-08-13",1.44899061691063
"2001-08-14",2.67125039954619
"2001-08-15",3.95793616003951
"2001-08-16",3.50199529284432
"2001-08-17",2.29931675924554
"2001-08-18",2.38432254352626
"2001-08-19",1.42711125461062
"2001-08-20",1.72842930975399
"2001-08-21",1.52156484301112
