C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp [Wm-2],temp [Co],rh [%],Precip [mm],windspd [ms-1]
2016,1,1,1,0,0,0,-7.19,89.9,0,23.74
2016,2,1,1,1,0,0,-5.66,89.3,0,30.808
2016,3,1,1,2,0,0,-5.23,88.2,0,36.36
2016,4,1,1,3,0,0,-5.66,87.8,0,41.603
2016,5,1,1,4,0,0,-5.69,86.6,0,34.699
2016,6,1,1,5,0,0,-5.77,88.6,0,28.104
2016,7,1,1,6,0,0,-7.16,90.9,0,29.112
2016,8,1,1,7,0,0,-8.36,91.2,0,32.335
2016,9,1,1,8,0,5.85,-8.62,90.5,0,29.756
2016,10,1,1,9,0,103.2,-7.68,85.9,0,32.779
2016,11,1,1,10,0,237.6,-5.98,79.93,0,34.949
2016,12,1,1,11,0,351.5,-3.93,75.36,0,38.859
2016,13,1,1,12,0,416.3,-2.15,75.99,0,41.104
2016,14,1,1,13,0,363.2,-2.03,75.33,0.25,49.135
2016,15,1,1,14,0,451.6,-0.95,71.36,0,49.135
2016,16,1,1,15,0,193,-0.99,78.02,0,44.047
2016,17,1,1,16,0,150,-1.6,80.1,0,38.341
2016,18,1,1,17,0,52.42,-2.55,81.4,0,36.964
2016,19,1,1,18,0,0.4,-3.93,80.2,0,33.317
2016,20,1,1,19,0,0,-5,85.7,0,26.822
2016,21,1,1,20,0,0,-5.52,80,0,23.455
2016,22,1,1,21,0,0,-5.22,82.3,0,22.044
2016,23,1,1,22,0,0,-6.34,84.8,0,19.3
2016,24,1,1,23,0,0,-7.67,86.9,0,16.167
2016,25,1,2,0,0,0,-7.64,89.8,0,20.023
2016,26,1,2,1,0,0,-8.53,90.7,0,19.195
2016,27,1,2,2,0,0,-9.99,92.6,0,19.43
2016,28,1,2,3,0,0,-9.8,92.5,0,22.612
2016,29,1,2,4,0,0,-10.88,93,0,21.545
2016,30,1,2,5,0,0,-10.02,93.7,0,20.432
2016,31,1,2,6,0,0,-11.14,95.3,0,15.274
2016,32,1,2,7,0,0,-10.6,93.5,0,19.684
2016,33,1,2,8,0,5.94,-10.92,94.1,0,22.138
2016,34,1,2,9,0,108.1,-11.6,91.5,0,17.848
2016,35,1,2,10,0,242.2,-9.45,89.5,0,22.168
2016,36,1,2,11,0,357.1,-7.1,86.2,0,28.339
2016,37,1,2,12,0,428.2,-5.24,83.7,0,26.393
2016,38,1,2,13,0,444.2,-3.79,82.7,0,39.523
2016,39,1,2,14,0,403.6,-2.62,79.12,0,40.106
2016,40,1,2,15,0,315.2,-1.8,80,0,31.691
2016,41,1,2,16,0,190.3,-1.99,76.96,0,32.599
2016,42,1,2,17,0,57.45,-2.43,77.69,0,36.51
2016,43,1,2,18,0,0.48,-3.58,77.99,0,27.007
2016,44,1,2,19,0,0,-4.06,80.3,0,25.994
2016,45,1,2,20,0,0,-4.67,80.6,0,25.496
2016,46,1,2,21,0,0,-4.94,81.8,0,29.352
2016,47,1,2,22,0,0,-5.2,82.4,0,25.69
2016,48,1,2,23,0,0,-5.94,85.8,0,25.451
2016,49,1,3,0,0,0,-6.14,85.8,0,24.682
2016,50,1,3,1,0,0,-6.64,87.8,0,26.014
2016,51,1,3,2,0,0,-7.34,89.8,0,24.189
2016,52,1,3,3,0,0,-7.56,88.9,0,23.59
2016,53,1,3,4,0,0,-7.66,90.3,0,24.194
2016,54,1,3,5,0,0,-8.61,92.2,0,16.896
2016,55,1,3,6,0,0,-7.78,94.6,0,23.026
2016,56,1,3,7,0,0,-7.17,94,0,21.201
2016,57,1,3,8,0,2.58,-6.76,94.1,0,22.966
2016,58,1,3,9,0,46.85,-6.25,93.4,0,22.537
2016,59,1,3,10,0,125.2,-5.53,92.2,0,20.722
2016,60,1,3,11,0,207.4,-4.76,90,0,21.545
2016,61,1,3,12,0,236.7,-4.31,89.5,0,19.769
2016,62,1,3,13,0,254.9,-4.19,87.4,0,21.674
2016,63,1,3,14,0,222,-4.21,87.9,0,22.423
2016,64,1,3,15,0,167.7,-4.01,87.3,0,19.355
2016,65,1,3,16,0,105.5,-3.73,84.7,0,19.225
2016,66,1,3,17,0,24.65,-3.75,86.7,0,14.716
2016,67,1,3,18,0,0.37,-4.07,87.8,0,16.357
2016,68,1,3,19,0,0,-4.28,88.5,0,16.187
2016,69,1,3,20,0,0,-4.8,91.4,0,20.173
2016,70,1,3,21,0,0,-5.23,92.6,0,19.35
2016,71,1,3,22,0,0,-5.28,92.1,0,15.883
2016,72,1,3,23,0,0,-4.99,91.3,0,11.743
2016,73,1,4,0,0,0,-4.91,90.9,0,13.329
2016,74,1,4,1,0,0,-4.96,91.8,0,10.037
2016,75,1,4,2,0,0,-4.91,92.6,0,8.705
2016,76,1,4,3,0,0,-4.93,92.6,0,9.548
2016,77,1,4,4,0,0,-5.24,93.9,0,8.276
2016,78,1,4,5,0,0,-5.48,94.7,0,9.398
2016,79,1,4,6,0,0,-5.74,94.9,0,8.131
2016,80,1,4,7,0,0,-6.06,96.1,0,7.044
2016,81,1,4,8,0,2.52,-6.49,97.6,0,6.924
2016,82,1,4,9,0,44.54,-6.53,97.1,0,4.549
2016,83,1,4,10,0,119.5,-6.17,95.9,0,2.02
2016,84,1,4,11,0,206.1,-5.89,94,0,3.442
2016,85,1,4,12,0,275.3,-5.64,92.7,0,4.15
2016,86,1,4,13,0,260.1,-5.55,94,0,5.667
2016,87,1,4,14,0,224.6,-5.07,90.4,0,2.499
2016,88,1,4,15,0,162.6,-5.84,94.9,0,10.75
2016,89,1,4,16,0,84.6,-5.85,95.1,0,13.02
2016,90,1,4,17,0,20.92,-5.57,93.7,0,11.209
2016,91,1,4,18,0,0.18,-5.29,92.6,0,15.369
2016,92,1,4,19,0,0,-5.11,90.9,0,16.591
2016,93,1,4,20,0,0,-4.98,94.4,0,16.252
2016,94,1,4,21,0,0,-5.2,94.9,0,20.353
2016,95,1,4,22,0,0,-5.33,95.2,0,27.9
2016,96,1,4,23,0,0,-6.19,98.3,0,30.803
2016,97,1,5,0,0,0,-7.69,97.5,0,25.156
2016,98,1,5,1,0,0,-8.94,96.7,0,17.235
2016,99,1,5,2,0,0,-9.41,97,0,19.39
2016,100,1,5,3,0,0,-9.29,97.1,0,19.659
2016,101,1,5,4,0,0,-8.88,96.6,0,17.808
2016,102,1,5,5,0,0,-9.35,96.9,0,13.249
2016,103,1,5,6,0,0,-8.81,97.2,0,15.499
2016,104,1,5,7,0,0,-7.81,97,0,20.712
2016,105,1,5,8,0,3.21,-8.61,96.5,0,16.656
2016,106,1,5,9,0,70.44,-8.49,95.1,0,18.123
2016,107,1,5,10,0,199.5,-6.31,88.9,0,25.68
2016,108,1,5,11,0,336.4,-4.24,86.5,0,30.838
2016,109,1,5,12,0,419.1,-3,84.1,0,33.512
2016,110,1,5,13,0,447.9,-1.67,83.7,0,32.629
2016,111,1,5,14,0,408.2,-0.77,82.6,0,29.93
2016,112,1,5,15,0,316.2,-0.21,81.1,0,23.286
2016,113,1,5,16,0,127.8,-1.12,84.6,0,18.656
2016,114,1,5,17,0,31.21,-2.14,85.9,0,19.255
2016,115,1,5,18,0,0.26,-2.67,87.4,0,20.816
2016,116,1,5,19,0,0,-2.85,86.8,0,21.744
2016,117,1,5,20,0,0,-2.28,84.7,0,28.648
2016,118,1,5,21,0,0,-2.22,86.7,0,34.066
2016,119,1,5,22,0,0,-2.63,86.5,0,33.242
2016,120,1,5,23,0,0,-3.36,87.7,0,30.469
2016,121,1,6,0,0,0,-3.54,85.5,0,21.146
2016,122,1,6,1,0,0,-3.59,86.8,0,17.005
2016,123,1,6,2,0,0,-3.99,87.4,0,18.302
2016,124,1,6,3,0,0,-3.94,88.9,0,20.502
2016,125,1,6,4,0,0,-3.91,88.9,0,19.934
2016,126,1,6,5,0,0,-4.58,91.3,0,10.645
2016,127,1,6,6,0,0,-4.16,90.5,0,9.722
2016,128,1,6,7,0,0,-4.09,89.7,0,10.067
2016,129,1,6,8,0,1.52,-3.06,88.9,0,16.836
2016,130,1,6,9,0,38.25,-1.98,89.8,0,15.21
2016,131,1,6,10,0,107.7,-1.1,85.3,0,18.567
2016,132,1,6,11,0,169.8,-0.25,85.6,0,18.252
2016,133,1,6,12,0,217.1,0.32,85.9,0,16.282
2016,134,1,6,13,0,208.1,0.33,88.3,0,20.976
2016,135,1,6,14,0,132.3,0.26,91.4,0,23.236
2016,136,1,6,15,0,149.1,0.2,95.5,0.76,21.924
2016,137,1,6,16,0,118,0.06,96.6,0.51,21.35
2016,138,1,6,17,0,27.18,-0.24,99,0.25,24.962
2016,139,1,6,18,0,0.26,-0.41,100,0.51,24.069
2016,140,1,6,19,0,0,-0.47,100,0.51,20.313
2016,141,1,6,20,0,0,-0.44,100,0.51,20.821
2016,142,1,6,21,0,0,-0.31,100,0,20.353
2016,143,1,6,22,0,0,-0.37,100,0,19.644
2016,144,1,6,23,0,0,-0.37,100,0,16.342
2016,145,1,7,0,0,0,-0.37,100,0,15.554
2016,146,1,7,1,0,0,-0.41,100,0,12.386
2016,147,1,7,2,0,0,-0.24,100,0,11.254
2016,148,1,7,3,0,0,-0.11,100,0,11.997
2016,149,1,7,4,0,0,-0.04,100,0,13.124
2016,150,1,7,5,0,0,-0.01,100,0,11.124
2016,151,1,7,6,0,0,0.05,100,0,10.361
2016,152,1,7,7,0,0,0.03,100,0,8.994
2016,153,1,7,8,0,1.86,0.04,100,0,12.167
2016,154,1,7,9,0,38.82,0.17,100,0,10.775
2016,155,1,7,10,0,78.75,0.27,100,0,9.638
2016,156,1,7,11,0,143.6,0.59,100,0,10.321
2016,157,1,7,12,0,166.1,0.85,100,0,6.854
2016,158,1,7,13,0,121.3,0.9,100,0,8.834
2016,159,1,7,14,0,113.1,0.77,100,0,12.915
2016,160,1,7,15,0,76.99,0.76,100,0,12.755
2016,161,1,7,16,0,63.77,0.78,100,0,10.875
2016,162,1,7,17,0,19.38,0.65,100,0.51,12.795
2016,163,1,7,18,0,0.15,0.61,100,0.51,18.023
2016,164,1,7,19,0,0,0.6,100,0.51,18.128
2016,165,1,7,20,0,0,0.62,100,0,16.487
2016,166,1,7,21,0,0,0.54,100,0.51,12.426
2016,167,1,7,22,0,0,0.52,100,0,12.7
2016,168,1,7,23,0,0,0.59,100,0.25,11.528
2016,169,1,8,0,0,0,0.66,100,0,11.279
2016,170,1,8,1,0,0,0.59,100,0.25,8.046
2016,171,1,8,2,0,0,0.5,100,0,5.732
2016,172,1,8,3,0,0,0.47,100,0.25,3.073
2016,173,1,8,4,0,0,0.5,100,0,6.859
2016,174,1,8,5,0,0,0.47,100,0.25,6.854
2016,175,1,8,6,0,0,0.47,100,0,8.894
2016,176,1,8,7,0,0,0.47,100,0.25,8.929
2016,177,1,8,8,0,1.19,0.49,100,0.76,8.785
2016,178,1,8,9,0,30.85,0.55,100,0.25,6.804
2016,179,1,8,10,0,75.29,0.68,100,0.25,6.699
2016,180,1,8,11,0,116.5,0.71,100,0.51,12.301
2016,181,1,8,12,0,155.4,0.81,100,0,14.756
2016,182,1,8,13,0,109.7,0.8,100,0,16.018
2016,183,1,8,14,0,127.9,0.7,100,0,18.652
2016,184,1,8,15,0,117.9,0.53,100,0,21.101
2016,185,1,8,16,0,63.71,0.35,99.1,0,24.398
2016,186,1,8,17,0,12.82,0.16,99,0,27.67
2016,187,1,8,18,0,0.14,-0.43,98.9,0,27.651
2016,188,1,8,19,0,0,-1.29,96.2,0,29.052
2016,189,1,8,20,0,0,-2.34,97.7,0,25.356
2016,190,1,8,21,0,0,-3.68,96.4,0,24.119
2016,191,1,8,22,0,0,-4.67,95.9,0,20.811
2016,192,1,8,23,0,0,-5.32,93.8,0,20.692
2016,193,1,9,0,0,0,-6.27,92.2,0,19.834
2016,194,1,9,1,0,0,-6.67,92.3,0,21.664
2016,195,1,9,2,0,0,-7.19,94.5,0,23.675
2016,196,1,9,3,0,0,-7.95,91.8,0,24.298
2016,197,1,9,4,0,0,-9.13,90.6,0,26.852
2016,198,1,9,5,0,0,-10.14,90.3,0,21.874
2016,199,1,9,6,0,0,-11.14,89.7,0,20.003
2016,200,1,9,7,0,0,-11.83,89.4,0,26.972
2016,201,1,9,8,0,1.28,-12.72,89.6,0,26.009
2016,202,1,9,9,0,27.49,-13.6,88.3,0,27.316
2016,203,1,9,10,0,118.4,-14.18,86.9,0,25.406
2016,204,1,9,11,0,318,-13.9,83.8,0,31.916
2016,205,1,9,12,0,423.4,-13.57,80.4,0,29.915
2016,206,1,9,13,0,451.8,-13.67,81.8,0,32.619
2016,207,1,9,14,0,395,-13.89,78.07,0,31.671
2016,208,1,9,15,0,327.8,-14.21,77.78,0,32.838
2016,209,1,9,16,0,203.5,-14.79,82.1,0,27.296
2016,210,1,9,17,0,61.15,-16.12,82.5,0,32.12
2016,211,1,9,18,0,0.98,-17.42,81,0,33.886
2016,212,1,9,19,0,0,-18.13,79.95,0,33.033
2016,213,1,9,20,0,0,-18.83,80.5,0,33.103
2016,214,1,9,21,0,0,-19.54,80.3,0,28.773
2016,215,1,9,22,0,0,-20.16,81.1,0,25.206
2016,216,1,9,23,0,0,-20.66,80.8,0,22.373
2016,217,1,10,0,0,0,-20.97,81.6,0,19.594
2016,218,1,10,1,0,0,-21.23,80.1,0,19.365
2016,219,1,10,2,0,0,-21.38,79.61,0,22.064
2016,220,1,10,3,0,0,-21.53,79.65,0,19.609
2016,221,1,10,4,0,0,-21.55,79.22,0,19.32
2016,222,1,10,5,0,0,-21.45,77.82,0,21.121
2016,223,1,10,6,0,0,-21.73,79.66,0,20.422
2016,224,1,10,7,0,0,-22.21,80.3,0,24.293
2016,225,1,10,8,0,6.81,-22.35,79.91,0,24.827
2016,226,1,10,9,0,110.4,-21.78,78.52,0,21.161
2016,227,1,10,10,0,249.8,-20.87,77.31,0,22.213
2016,228,1,10,11,0,369.7,-19.77,76.6,0,24.423
2016,229,1,10,12,0,445.7,-18.7,70.94,0,23.894
2016,230,1,10,13,0,466.6,-17.74,72.05,0,23.331
2016,231,1,10,14,0,430.2,-16.8,76.09,0,21.959
2016,232,1,10,15,0,341.5,-16.2,77.07,0,22.328
2016,233,1,10,16,0,214.7,-15.74,77.4,0,20.522
2016,234,1,10,17,0,73.18,-15.92,81.1,0,15.519
2016,235,1,10,18,0,1.03,-16.96,85,0,8.839
2016,236,1,10,19,0,0,-17.42,87.8,0,0
2016,237,1,10,20,0,0,-17.05,84.2,0,0.484
2016,238,1,10,21,0,0,-16.9,87.7,0,1.018
2016,239,1,10,22,0,0,-16.69,88.4,0,6.131
2016,240,1,10,23,0,0,-16.48,86.8,0,9.757
2016,241,1,11,0,0,0,-15.45,89.6,0,9.598
2016,242,1,11,1,0,0,-14.83,91,0,9.867
2016,243,1,11,2,0,0,-15.06,91.3,0,10.321
2016,244,1,11,3,0,0,-15.23,91.7,0,11.094
2016,245,1,11,4,0,0,-14.12,92.3,0,11.244
2016,246,1,11,5,0,0,-13.35,92.3,0,12.581
2016,247,1,11,6,0,0,-12.6,93.2,0,12.406
2016,248,1,11,7,0,0,-11.91,93.2,0,11.279
2016,249,1,11,8,0,2.36,-11.39,93.1,0,12.157
2016,250,1,11,9,0,45.31,-10.55,91.9,0,8.894
2016,251,1,11,10,0,169.7,-9.46,87.2,0,4.524
2016,252,1,11,11,0,292.6,-8.47,84.1,0,7.682
2016,253,1,11,12,0,392.4,-7.5,83.5,0,14.047
2016,254,1,11,13,0,455.8,-7.53,85.7,0,24.398
2016,255,1,11,14,0,415.2,-7.88,84.2,0,28.878
2016,256,1,11,15,0,305,-8.14,81.5,0,31.691
2016,257,1,11,16,0,144.3,-8.45,83.8,0,33.537
2016,258,1,11,17,0,32.52,-8.17,85.8,0,36.026
2016,259,1,11,18,0,0.53,-7.84,83.2,0,39.248
2016,260,1,11,19,0,0,-7.25,85.6,0,36.879
2016,261,1,11,20,0,0,-6.78,89.5,0,22.108
2016,262,1,11,21,0,0,-6.19,93,0,17.255
2016,263,1,11,22,0,0,-5.11,96,0,13.788
2016,264,1,11,23,0,0,-4.26,92.3,0,22.792
2016,265,1,12,0,0,0,-8.33,86.9,0,46.142
2016,266,1,12,1,0,0,-13.09,79.47,0,36.226
2016,267,1,12,2,0,0,-14.17,80.5,0,27.8
2016,268,1,12,3,0,0,-15.34,79.85,0,32.24
2016,269,1,12,4,0,0,-16.41,80.2,0,32.734
2016,270,1,12,5,0,0,-17.26,79.7,0,32.34
2016,271,1,12,6,0,0,-18.05,80.3,0,22.408
2016,272,1,12,7,0,0,-18.56,80.7,0,30.015
2016,273,1,12,8,0,6.62,-19.04,80.3,0,26.374
2016,274,1,12,9,0,110.7,-18.82,77.21,0,26.803
2016,275,1,12,10,0,251.8,-18.44,76.05,0,29.027
2016,276,1,12,11,0,371.7,-17.83,74.93,0,24.323
2016,277,1,12,12,0,449.1,-17.4,73.54,0,32.305
2016,278,1,12,13,0,474.1,-16.75,72.47,0,29.611
2016,279,1,12,14,0,422.4,-16.29,74.17,0,29.172
2016,280,1,12,15,0,342.3,-16,73.84,0,27.98
2016,281,1,12,16,0,232.3,-15.66,72.97,0,25.067
2016,282,1,12,17,0,57.67,-15.83,79.02,0,21.325
2016,283,1,12,18,0,1.63,-16.34,83.4,0,10.181
2016,284,1,12,19,0,0,-16.66,85.9,0,7.991
2016,285,1,12,20,0,0,-16.87,87.6,0,8.5
2016,286,1,12,21,0,0,-17.07,86.6,0,10.545
2016,287,1,12,22,0,0,-17.09,88.1,0,8.405
2016,288,1,12,23,0,0,-15.57,85.6,0,16.152
2016,289,1,13,0,0,0,-14.02,84.5,0,20.038
2016,290,1,13,1,0,0,-13.12,84.3,0,21.235
2016,291,1,13,2,0,0,-12.26,84.2,0,22.004
2016,292,1,13,3,0,0,-11.32,84.5,0,24.343
2016,293,1,13,4,0,0,-10.54,86.3,0,24.478
2016,294,1,13,5,0,0,-9.61,85.8,0,26.009
2016,295,1,13,6,0,0,-9.35,87,0,17.918
2016,296,1,13,7,0,0,-8.32,88.3,0,21.28
2016,297,1,13,8,0,4.2,-8.73,87.3,0,21.33
2016,298,1,13,9,0,69.94,-7.56,85.4,0,18.517
2016,299,1,13,10,0,235.2,-5.44,84,0,25.79
2016,300,1,13,11,0,344.1,-3.8,85.2,0,30.983
2016,301,1,13,12,0,437.4,-2.53,84.8,0,29.561
2016,302,1,13,13,0,446,-1.61,86.2,0,29.801
2016,303,1,13,14,0,422.3,-0.51,83.8,0,27.311
2016,304,1,13,15,0,334.7,0.48,82.1,0,25.191
2016,305,1,13,16,0,213.1,1.07,82.5,0,23.904
2016,306,1,13,17,0,67.95,0.76,86.8,0,21.275
2016,307,1,13,18,0,0.94,0.17,87.1,0,23.715
2016,308,1,13,19,0,0,-0.17,89.6,0,18.133
2016,309,1,13,20,0,0,-0.48,91.3,0,16.631
2016,310,1,13,21,0,0,-0.67,93.6,0,15.524
2016,311,1,13,22,0,0,-0.06,92.9,0,19.794
2016,312,1,13,23,0,0,-0.98,97.5,0,13.404
2016,313,1,14,0,0,0,-3.05,96.6,0,12.935
2016,314,1,14,1,0,0,-2.83,97.1,0,11.164
2016,315,1,14,2,0,0,-3.63,96.4,0,11.339
2016,316,1,14,3,0,0,-1.75,88.3,0,15.584
2016,317,1,14,4,0,0,0.46,82.9,0,19.125
2016,318,1,14,5,0,0,0.7,83.3,0,19.001
2016,319,1,14,6,0,0,-0.06,86.9,0,16.132
2016,320,1,14,7,0,0,-0.17,84,0,20.926
2016,321,1,14,8,0,4.44,-1.42,89.5,0,19.659
2016,322,1,14,9,0,104.8,-1.25,86,0,19.145
2016,323,1,14,10,0,247.5,1.04,78.7,0,14.87
2016,324,1,14,11,0,371.7,3.47,74.37,0,18.691
2016,325,1,14,12,0,442.3,4.34,72.1,0,21.699
2016,326,1,14,13,0,329.7,4.31,80.8,0,16.626
2016,327,1,14,14,0,326.2,4.06,75.18,0,11.488
2016,328,1,14,15,0,311.7,5.66,74.33,0,11.169
2016,329,1,14,16,0,219.5,5.73,78.94,0,1.467
2016,330,1,14,17,0,79.74,4.94,84.6,0,8.76
2016,331,1,14,18,0,1.96,2.8,81.5,0,9.902
2016,332,1,14,19,0,0,2.81,90.7,0,14.127
2016,333,1,14,20,0,0,2.99,85.2,0,16.087
2016,334,1,14,21,0,0,1.81,86,0,23.395
2016,335,1,14,22,0,0,0.33,86.3,0,22.642
2016,336,1,14,23,0,0,-0.42,85.3,0,24.204
2016,337,1,15,0,0,0,-1.17,88.6,0,30.913
2016,338,1,15,1,0,0,-2.04,91.3,0,36.136
2016,339,1,15,2,0,0,-3.89,96.8,0,30.18
2016,340,1,15,3,0,0,-4.38,97.3,0,19.774
2016,341,1,15,4,0,0,-4.23,96.8,0,21.934
2016,342,1,15,5,0,0,-4.11,95.6,0,21.325
2016,343,1,15,6,0,0,-4.2,93.1,0,18.502
2016,344,1,15,7,0,0,-4.38,92.6,0,21.191
2016,345,1,15,8,0,0.94,-5.53,93.6,0,27.456
2016,346,1,15,9,0,15.51,-6.35,92.1,0,25.356
2016,347,1,15,10,0,104.8,-6.38,90.6,0,22.747
2016,348,1,15,11,0,231.2,-6.23,89.5,0,23.311
2016,349,1,15,12,0,225.3,-6.57,89.2,0,24.957
2016,350,1,15,13,0,260.3,-7.65,88.5,0,34.105
2016,351,1,15,14,0,412,-7.37,86.5,0,25.72
2016,352,1,15,15,0,338.2,-7.6,85.3,0,33.821
2016,353,1,15,16,0,230.2,-7.84,84.7,0,32.29
2016,354,1,15,17,0,83,-8.51,85.3,0,32.749
2016,355,1,15,18,0,2.55,-9.44,84.6,0,27.022
2016,356,1,15,19,0,0,-10.13,86.7,0,20.617
2016,357,1,15,20,0,0,-10.89,86.4,0,17.195
2016,358,1,15,21,0,0,-11.51,84.4,0,16.716
2016,359,1,15,22,0,0,-11.83,80.1,0,15.624
2016,360,1,15,23,0,0,-12.75,81,0,13.733
2016,361,1,16,0,0,0,-13.21,80.9,0,16.541
2016,362,1,16,1,0,0,-13.47,82,0,18.063
2016,363,1,16,2,0,0,-13.75,82.9,0,10.401
2016,364,1,16,3,0,0,-13.44,83.2,0,10.979
2016,365,1,16,4,0,0,-12.29,83.8,0,19.869
2016,366,1,16,5,0,0,-12.34,84,0,17.609
2016,367,1,16,6,0,0,-13.26,82.3,0,14.601
2016,368,1,16,7,0,0,-13.95,80.6,0,15.02
2016,369,1,16,8,0,7.01,-14.6,78.93,0,17.29
2016,370,1,16,9,0,109.5,-14.34,72.67,0,13.553
2016,371,1,16,10,0,251.3,-13.55,70.72,0,14.556
2016,372,1,16,11,0,338.6,-12.79,69.65,0,12.835
2016,373,1,16,12,0,204.4,-13.09,70.69,0,12.9
2016,374,1,16,13,0,284.2,-12.95,75.31,0,18.277
2016,375,1,16,14,0,257.5,-12.93,80.4,0,17.185
2016,376,1,16,15,0,113,-13.65,83.6,0,18.257
2016,377,1,16,16,0,121.5,-14.36,81.5,0,18.956
2016,378,1,16,17,0,63.1,-15.18,79.84,0,18.327
2016,379,1,16,18,0,1.64,-15.95,83.7,0,15.688
2016,380,1,16,19,0,0,-16.01,77.19,0,14.656
2016,381,1,16,20,0,0,-16.03,78.14,0,21.295
2016,382,1,16,21,0,0,-15.83,82.3,0,23.326
2016,383,1,16,22,0,0,-15.58,83.9,0,26.688
2016,384,1,16,23,0,0,-17.13,80.9,0,20.966
2016,385,1,17,0,0,0,-18.4,76.4,0,24.992
2016,386,1,17,1,0,0,-19.95,74.18,0,29.801
2016,387,1,17,2,0,0,-21.08,77.1,0,22.892
2016,388,1,17,3,0,0,-21.6,77.11,0,21.959
2016,389,1,17,4,0,0,-22.13,80.9,0,14.411
2016,390,1,17,5,0,0,-22.51,79.08,0,14.825
2016,391,1,17,6,0,0,-22.94,79.12,0,20.971
2016,392,1,17,7,0,0,-23.4,78.76,0,22.687
2016,393,1,17,8,0,7.65,-23.66,78.38,0,22.243
2016,394,1,17,9,0,118.9,-23.38,77.32,0,26.972
2016,395,1,17,10,0,263.5,-22.6,73.29,0,29.86
2016,396,1,17,11,0,385.4,-21.81,73.21,0,27.236
2016,397,1,17,12,0,463.2,-21.2,73.56,0,27.481
2016,398,1,17,13,0,486,-20.58,72.13,0,26.837
2016,399,1,17,14,0,451.8,-20,73.39,0,29.471
2016,400,1,17,15,0,364.2,-19.45,73.46,0,31.666
2016,401,1,17,16,0,236,-19.06,73.54,0,32.135
2016,402,1,17,17,0,93.1,-19.2,74.23,0,30.878
2016,403,1,17,18,0,3.44,-19.79,77.02,0,24.004
2016,404,1,17,19,0,0,-20.42,77.76,0,14.376
2016,405,1,17,20,0,0,-20.93,79.53,0,11.164
2016,406,1,17,21,0,0,-21.34,78.11,0,16.287
2016,407,1,17,22,0,0,-21.35,79.16,0,17.893
2016,408,1,17,23,0,0,-21.47,81.3,0,15.16
2016,409,1,18,0,0,0,-21.69,83.2,0,15.324
2016,410,1,18,1,0,0,-21.6,82.6,0,13.863
2016,411,1,18,2,0,0,-20.95,82.4,0,17.714
2016,412,1,18,3,0,0,-20.11,82,0,17.813
2016,413,1,18,4,0,0,-19.5,80.8,0,18.721
2016,414,1,18,5,0,0,-18.87,80.1,0,20.677
2016,415,1,18,6,0,0,-18.59,80.2,0,15.414
2016,416,1,18,7,0,0,-18.33,80.2,0,11.703
2016,417,1,18,8,0,3.99,-18.11,80.7,0,13.274
2016,418,1,18,9,0,56.55,-17.77,78.41,0,11.827
2016,419,1,18,10,0,151.2,-17.14,78.38,0,12.606
2016,420,1,18,11,0,236,-16.47,75.25,0,11.229
2016,421,1,18,12,0,307.5,-15.64,73.06,0,9.767
2016,422,1,18,13,0,375.4,-14.81,73.22,0,15.484
2016,423,1,18,14,0,352.9,-14.56,78.57,0,16.851
2016,424,1,18,15,0,272.7,-14.26,75.61,0,16.227
2016,425,1,18,16,0,153.8,-14.17,77.86,0,14.756
2016,426,1,18,17,0,63.28,-14.43,80.5,0,12.586
2016,427,1,18,18,0,1.73,-14.92,84,0,5.492
2016,428,1,18,19,0,0,-15.25,85.7,0,3.292
2016,429,1,18,20,0,0,-15.54,85.7,0,0
2016,430,1,18,21,0,0,-16.32,87.5,0,0
2016,431,1,18,22,0,0,-16.81,87.5,0,0.529
2016,432,1,18,23,0,0,-16.44,88.2,0,0.534
2016,433,1,19,0,0,0,-15.88,88.6,0,3.098
2016,434,1,19,1,0,0,-16.39,90.3,0,2.18
2016,435,1,19,2,0,0,-16.12,89.4,0,0
2016,436,1,19,3,0,0,-15.57,87.6,0,8.016
2016,437,1,19,4,0,0,-15.18,87,0,12.441
2016,438,1,19,5,0,0,-15.12,86.7,0,18.023
2016,439,1,19,6,0,0,-15.06,85.5,0,19.305
2016,440,1,19,7,0,0,-14.9,83.8,0,21.181
2016,441,1,19,8,0,2.94,-14.97,84,0,20.547
2016,442,1,19,9,0,53.82,-14.8,82.5,0,20.787
2016,443,1,19,10,0,130.2,-14.37,83.4,0,20.512
2016,444,1,19,11,0,204.8,-13.5,82.3,0,18.462
2016,445,1,19,12,0,257.1,-12.81,81.4,0,18.377
2016,446,1,19,13,0,258.9,-12.01,83.7,0,18.547
2016,447,1,19,14,0,226.6,-11.54,85.6,0,15.454
2016,448,1,19,15,0,224.7,-11.19,88.8,0,14.342
2016,449,1,19,16,0,100.9,-11.25,88.9,0,16.836
2016,450,1,19,17,0,35.47,-11.3,92,0,18.816
2016,451,1,19,18,0,3.03,-11.21,93.1,0,14.915
2016,452,1,19,19,0,0,-11.76,93.3,0,10.461
2016,453,1,19,20,0,0,-11.93,93.2,0,11.648
2016,454,1,19,21,0,0,-11.78,92.9,0,13.833
2016,455,1,19,22,0,0,-11.87,92.8,0,12.92
2016,456,1,19,23,0,0,-11.95,93.4,0,16.082
2016,457,1,20,0,0,0,-11.78,93.3,0,17.474
