C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp..Wm.2.,temp..Co.,rh....,Precip..mm.,windspd..ms.1.,doy
2019,1,1,1,0,0,0,-8.53,91.2,0,6.45,1
2019,2,1,1,1,0,0,-9.52,90.8,0,5.431,1
2019,3,1,1,2,0,0,-10,89.3,0,5.119,1
2019,4,1,1,3,0,0,-10.65,87.7,0,5.559,1
2019,5,1,1,4,0,0,-11.53,86.3,0,4.957,1
2019,6,1,1,5,0,0,-12.61,86.5,0,4.073,1
2019,7,1,1,6,0,0,-12.91,84.6,0,3.667,1
2019,8,1,1,7,0,0,-12.73,85.5,0,3.798,1
2019,9,1,1,8,0,3.638,-13.43,85.3,0,4.325,1
2019,10,1,1,9,0,35.39,-14.56,84.9,0,4.331,1
2019,11,1,1,10,0,220.4,-14.17,82.6,0,3.565,1
2019,12,1,1,11,0,324.5,-13.25,82.2,0,3.43,1
2019,13,1,1,12,0,372.1,-12.22,82.8,0,2.828,1
2019,14,1,1,13,0,323.9,-11.3,79.39,0,2.634,1
2019,15,1,1,14,0,252.7,-10.54,81.1,0,2.616,1
2019,16,1,1,15,0,233.2,-9.94,78.7,0,2.262,1
2019,17,1,1,16,0,129.7,-9.79,81.2,0,1.862,1
2019,18,1,1,17,0,25.48,-10.52,84.3,0,1.134,1
2019,19,1,1,18,0,0.229,-10.86,87.7,0,1.292,1
2019,20,1,1,19,0,0,-11.21,88.6,0,0.335,1
2019,21,1,1,20,0,0,-11.13,89.7,0,1.494,1
2019,22,1,1,21,0,0,-11.39,89.8,0,1.682,1
2019,23,1,1,22,0,0,-11.75,90.4,0,0.68,1
2019,24,1,1,23,0,0,-11.13,87,0,1.837,1
2019,25,1,2,0,0,0,-10.76,86.6,0,2.579,2
2019,26,1,2,1,0,0,-10.36,86.4,0,2.978,2
2019,27,1,2,2,0,0,-9.91,87.2,0,3.345,2
2019,28,1,2,3,0,0,-9.55,88.2,0,3.57,2
2019,29,1,2,4,0,0,-9.18,89.2,0,3.666,2
2019,30,1,2,5,0,0,-8.83,89.7,0,4.524,2
2019,31,1,2,6,0,0,-8.72,90.7,0,5.238,2
2019,32,1,2,7,0,0,-8.66,90.8,0,5.712,2
2019,33,1,2,8,0,1.032,-8.57,90.2,0,5.368,2
2019,34,1,2,9,0,33.93,-8.43,87.3,0,5.517,2
2019,35,1,2,10,0,179.3,-7.602,81.1,0,5.907,2
2019,36,1,2,11,0,337.6,-6.195,75.97,0,7.71,2
2019,37,1,2,12,0,403,-4.46,70.79,0,7.527,2
2019,38,1,2,13,0,421.2,-2.883,67.41,0,8.075,2
2019,39,1,2,14,0,387.6,-1.194,63.35,0,7.523,2
2019,40,1,2,15,0,303.4,-0.169,61.23,0,6.276,2
2019,41,1,2,16,0,183.6,0.116,63.86,0,6.183,2
2019,42,1,2,17,0,54.86,-0.409,71.3,0,5.531,2
2019,43,1,2,18,0,0.482,-1.605,74.71,0,5.16,2
2019,44,1,2,19,0,0,-2.262,78.07,0,4.016,2
2019,45,1,2,20,0,0,-3.342,80.7,0,2.609,2
2019,46,1,2,21,0,0,-3.506,81.5,0,3.798,2
2019,47,1,2,22,0,0,-4.097,84.1,0,3.454,2
2019,48,1,2,23,0,0,-4.627,86,0,3.468,2
2019,49,1,3,0,0,0,-4.532,84.4,0,3.939,3
2019,50,1,3,1,0,0,-4.465,85.4,0,4.114,3
2019,51,1,3,2,0,0,-4.637,88.1,0,4.068,3
2019,52,1,3,3,0,0,-4.741,88.4,0,3.737,3
2019,53,1,3,4,0,0,-5.44,91.5,0,3.263,3
2019,54,1,3,5,0,0,-5.764,89.2,0,3.607,3
2019,55,1,3,6,0,0,-5.963,90.4,0,3.466,3
2019,56,1,3,7,0,0,-5.891,90.3,0,3.255,3
2019,57,1,3,8,0,6.654,-5.059,86.8,0,4.363,3
2019,58,1,3,9,0,90.9,-3.749,84.2,0,4.761,3
2019,59,1,3,10,0,206.3,-2.105,77.81,0,4.193,3
2019,60,1,3,11,0,326,0.336,72.21,0,4.693,3
2019,61,1,3,12,0,396.3,3.056,64.47,0,4.985,3
2019,62,1,3,13,0,415.3,5.387,60.43,0,5.296,3
2019,63,1,3,14,0,381.6,7.397,54.19,0,5.961,3
2019,64,1,3,15,0,300,8.93,51.69,0,5.444,3
2019,65,1,3,16,0,183.5,8.56,56.64,0,4.894,3
2019,66,1,3,17,0,57.51,6.952,62.44,0,4.813,3
2019,67,1,3,18,0,0.677,5.258,63.56,0,4.274,3
2019,68,1,3,19,0,0,3.821,71.66,0,3.982,3
2019,69,1,3,20,0,0,4.183,72.47,0,5.913,3
2019,70,1,3,21,0,0,3.633,75.76,0,5.98,3
2019,71,1,3,22,0,0,3.094,76.6,0,5.484,3
2019,72,1,3,23,0,0,2.27,80.9,0,4.218,3
2019,73,1,4,0,0,0,1.168,84.4,0,3.119,4
2019,74,1,4,1,0,0,0.597,83.9,0,3.12,4
2019,75,1,4,2,0,0,0.826,86.5,0,4.292,4
2019,76,1,4,3,0,0,0.273,84.4,0,4.056,4
2019,77,1,4,4,0,0,-0.241,87.4,0,2.896,4
2019,78,1,4,5,0,0,-1.264,89,0,2.43,4
2019,79,1,4,6,0,0,-1.104,88,0,2.693,4
2019,80,1,4,7,0,0,-1.689,88.8,0,3.001,4
2019,81,1,4,8,0,4.749,-1.604,91.2,0,2.985,4
2019,82,1,4,9,0,97,-0.323,84.8,0,3.612,4
2019,83,1,4,10,0,222.9,2.165,74.77,0,4.13,4
2019,84,1,4,11,0,330.6,4.898,71.73,0,3.895,4
2019,85,1,4,12,0,398.5,6.51,66.47,0,4.046,4
2019,86,1,4,13,0,417.1,8.42,64.92,0,3.589,4
2019,87,1,4,14,0,384.3,9.57,63.95,0,3.534,4
2019,88,1,4,15,0,301.6,9.88,69.59,0,3.29,4
2019,89,1,4,16,0,185.4,9.48,70.02,0,2.841,4
2019,90,1,4,17,0,59.58,6.572,86.1,0,2.238,4
2019,91,1,4,18,0,0.604,5.043,83.8,0,1.841,4
2019,92,1,4,19,0,0,2.757,93.7,0,1.172,4
2019,93,1,4,20,0,0,2.266,92.7,0,2.378,4
2019,94,1,4,21,0,0,1.83,92,0,3.053,4
2019,95,1,4,22,0,0,1.882,92.4,0,2.989,4
2019,96,1,4,23,0,0,2.337,89.5,0,3.447,4
2019,97,1,5,0,0,0,2.537,89.4,0,4.207,5
2019,98,1,5,1,0,0,2.168,87.2,0,4.113,5
2019,99,1,5,2,0,0,0.944,94.9,0,3.933,5
2019,100,1,5,3,0,0,1.134,90,0,4.788,5
2019,101,1,5,4,0,0,1.302,87,0,3.965,5
2019,102,1,5,5,0,0,0.753,94.1,0,3.706,5
2019,103,1,5,6,0,0,-0.15,94.9,0,3.545,5
2019,104,1,5,7,0,0,0.012,93.8,0,2.594,5
2019,105,1,5,8,0,5.397,-0.184,93.8,0,1.883,5
2019,106,1,5,9,0,99.9,0.627,91,0,3.652,5
2019,107,1,5,10,0,233.4,2.915,84.8,0,4.445,5
2019,108,1,5,11,0,335.8,5.452,78.87,0,4.559,5
2019,109,1,5,12,0,405.5,7.373,74.55,0,4.442,5
2019,110,1,5,13,0,409,9.61,64.82,0,2.73,5
2019,111,1,5,14,0,388.9,11.33,66.65,0,2.761,5
2019,112,1,5,15,0,311.5,11.45,70.73,0,2.955,5
2019,113,1,5,16,0,187.9,11.57,67.19,0,1.768,5
2019,114,1,5,17,0,60.94,9.72,81.5,0,0.963,5
2019,115,1,5,18,0,0.501,6.757,81.5,0,0.68,5
2019,116,1,5,19,0,0,5.769,83,0,1.199,5
2019,117,1,5,20,0,0,4.554,88.4,0,1.745,5
2019,118,1,5,21,0,0,3.347,88.7,0,1.817,5
2019,119,1,5,22,0,0,2.319,90.3,0,2.153,5
2019,120,1,5,23,0,0,1.257,92.9,0,2.22,5
2019,121,1,6,0,0,0,0.633,94.8,0,2.452,6
2019,122,1,6,1,0,0,-0.025,95.8,0,1.967,6
2019,123,1,6,2,0,0,-0.195,96.4,0,2.003,6
2019,124,1,6,3,0,0,-0.323,97.1,0,2.491,6
2019,125,1,6,4,0,0,-0.432,98.3,0,2.463,6
2019,126,1,6,5,0,0,-0.462,98.1,0,2.985,6
2019,127,1,6,6,0,0,0.116,96,0,3.439,6
2019,128,1,6,7,0,0,0.346,96.2,0,3.417,6
2019,129,1,6,8,0,1.671,0.547,95.1,0,5.557,6
2019,130,1,6,9,0,34.59,0.769,94.7,0,5.11,6
2019,131,1,6,10,0,108.4,1.36,93.4,0,5.721,6
2019,132,1,6,11,0,160.9,1.949,91.6,0,6.073,6
2019,133,1,6,12,0,166,2.679,89.9,0,6.067,6
2019,134,1,6,13,0,170.8,3.393,88.6,0,6.371,6
2019,135,1,6,14,0,162.2,3.761,90.6,0,6.843,6
2019,136,1,6,15,0,98.6,3.695,91,0,7.714,6
2019,137,1,6,16,0,53.1,3.723,92.3,0,7.832,6
2019,138,1,6,17,0,6.146,3.45,93.2,0,8.483,6
2019,139,1,6,18,0,0,3.504,93.6,0,8.922,6
2019,140,1,6,19,0,0,3.878,92.5,0,8.533,6
2019,141,1,6,20,0,0,4.082,94.1,0,8.274,6
2019,142,1,6,21,0,0,4.069,96.8,0,7.73,6
2019,143,1,6,22,0,0,4.143,98.6,0,6.848,6
2019,144,1,6,23,0,0,4.415,98.1,0,5.645,6
2019,145,1,7,0,0,0,5.067,99,0,4.858,7
2019,146,1,7,1,0,0,5.358,98.8,0,5.287,7
2019,147,1,7,2,0,0,5.749,98.2,0,4.851,7
2019,148,1,7,3,0,0,6.406,98.5,0.254,4.298,7
2019,149,1,7,4,0,0,6.957,99,0,4.927,7
2019,150,1,7,5,0,0,7.039,100,0,4.363,7
2019,151,1,7,6,0,0,7.602,100,0,4.354,7
2019,152,1,7,7,0,0,7.718,100,0,4.601,7
2019,153,1,7,8,0,0.512,7.985,100,0,5.124,7
2019,154,1,7,9,0,39.79,7.484,94.9,0.254,5.113,7
2019,155,1,7,10,0,136.8,6.827,89.7,0,5.878,7
2019,156,1,7,11,0,227.4,6.136,91.9,0,7.511,7
2019,157,1,7,12,0,158.9,3.389,96.9,0,7.985,7
2019,158,1,7,13,0,140.7,2.913,94.9,0,6.605,7
2019,159,1,7,14,0,212.5,3.949,90,0,5.844,7
2019,160,1,7,15,0,309.8,5.773,85.9,0,4.485,7
2019,161,1,7,16,0,183.8,6.473,86.9,0,4.902,7
2019,162,1,7,17,0,18.64,5.195,92.1,0,3.05,7
2019,163,1,7,18,0,0.432,4.487,90.1,0,3.062,7
2019,164,1,7,19,0,0,4.319,88.7,0,2.662,7
2019,165,1,7,20,0,0,3.676,91.1,0,2.124,7
2019,166,1,7,21,0,0,3.182,92.2,0,2.24,7
2019,167,1,7,22,0,0,3.37,89.4,0,2.455,7
2019,168,1,7,23,0,0,3.865,89.9,0,2.788,7
2019,169,1,8,0,0,0,1.969,95.8,0,2.179,8
2019,170,1,8,1,0,0,1.086,96.5,0,2.187,8
2019,171,1,8,2,0,0,1.734,94,0,2.509,8
2019,172,1,8,3,0,0,2.569,86.8,0,4.34,8
2019,173,1,8,4,0,0,2.957,83.7,0,7.421,8
2019,174,1,8,5,0,0,2.512,90.8,0,7.995,8
2019,175,1,8,6,0,0,2.185,87.3,0,5.495,8
2019,176,1,8,7,0,0,2.054,83.6,0,7.574,8
2019,177,1,8,8,0,2.744,1.469,89.1,0,7.458,8
2019,178,1,8,9,0,102.3,1.69,81.1,0,8.254,8
2019,179,1,8,10,0,236.7,2.326,78.13,0,8.693,8
2019,180,1,8,11,0,347,3.454,73.14,0,9.4,8
2019,181,1,8,12,0,418.6,4.578,70.17,0,10.627,8
2019,182,1,8,13,0,440.8,5.54,56.92,0,11.095,8
2019,183,1,8,14,0,406.8,5.958,56.85,0,12.152,8
2019,184,1,8,15,0,323.2,5.568,56.34,0,12.451,8
2019,185,1,8,16,0,202.9,4.777,60.24,0,11.883,8
2019,186,1,8,17,0,69.32,3.304,64.34,0,9.69,8
2019,187,1,8,18,0,1.013,1.512,69.07,0,9.66,8
2019,188,1,8,19,0,0,0.265,69.35,0,8.872,8
2019,189,1,8,20,0,0,-0.245,64.07,0,10.088,8
2019,190,1,8,21,0,0,-0.674,68.33,0,9.211,8
2019,191,1,8,22,0,0,-1.073,61.37,0,9.969,8
2019,192,1,8,23,0,0,-1.974,58.78,0,9.48,8
2019,193,1,9,0,0,0,-3.116,67.32,0,6.015,9
2019,194,1,9,1,0,0,-3.793,67.09,0,8.384,9
2019,195,1,9,2,0,0,-4.902,67.01,0,6.702,9
2019,196,1,9,3,0,0,-5.771,71.6,0,6.22,9
2019,197,1,9,4,0,0,-6.603,73.67,0,4.379,9
2019,198,1,9,5,0,0,-7.341,75.73,0,3.796,9
2019,199,1,9,6,0,0,-8.01,76.98,0,3.322,9
2019,200,1,9,7,0,0,-8.56,77.56,0,3.689,9
2019,201,1,9,8,0,5.561,-9.32,70.07,0,5.881,9
2019,202,1,9,9,0,104.2,-9.33,67.31,0,5.253,9
2019,203,1,9,10,0,237,-8.95,67.06,0,4.69,9
2019,204,1,9,11,0,349.5,-8.79,63.36,0,4.876,9
2019,205,1,9,12,0,420.4,-8.39,62.76,0,4.698,9
2019,206,1,9,13,0,440.5,-7.379,61.24,0,4.18,9
2019,207,1,9,14,0,406.8,-6.513,61.07,0,3.994,9
2019,208,1,9,15,0,323.6,-5.974,60.68,0,3.981,9
2019,209,1,9,16,0,203.9,-5.71,62.62,0,3.695,9
2019,210,1,9,17,0,62.61,-6.351,69.58,0,4.273,9
2019,211,1,9,18,0,0.492,-7.137,73.28,0,3.364,9
2019,212,1,9,19,0,0,-7.561,75.27,0,1.572,9
2019,213,1,9,20,0,0,-7.855,75.1,0,2.34,9
2019,214,1,9,21,0,0,-8.15,76.06,0,2.606,9
2019,215,1,9,22,0,0,-8.54,78.04,0,3.096,9
2019,216,1,9,23,0,0,-8.85,78.97,0,2.496,9
2019,217,1,10,0,0,0,-9.12,81,0,2.386,10
2019,218,1,10,1,0,0,-9.14,80.6,0,2.148,10
2019,219,1,10,2,0,0,-9.05,81.7,0,2.414,10
2019,220,1,10,3,0,0,-9,82,0,2.611,10
2019,221,1,10,4,0,0,-9.08,81.8,0,0.973,10
2019,222,1,10,5,0,0,-8.96,82,0,0.32,10
2019,223,1,10,6,0,0,-9.14,86.8,0,2.317,10
2019,224,1,10,7,0,0,-9.66,87.9,0,1.678,10
2019,225,1,10,8,0,4.825,-10.06,89.4,0,2.412,10
2019,226,1,10,9,0,98.3,-9.11,83.9,0,2.468,10
2019,227,1,10,10,0,225.5,-7.868,79.88,0,3.128,10
2019,228,1,10,11,0,343,-6.26,74.94,0,3.384,10
2019,229,1,10,12,0,416.9,-4.617,72.2,0,4.212,10
2019,230,1,10,13,0,436.7,-2.66,65.92,0,4.239,10
2019,231,1,10,14,0,405.3,-1.309,63.62,0,4.768,10
2019,232,1,10,15,0,317.2,-0.373,62.15,0,4.5,10
2019,233,1,10,16,0,200.1,-0.384,66.05,0,4.232,10
2019,234,1,10,17,0,72.04,-1.003,72.21,0,4.502,10
2019,235,1,10,18,0,0.994,-2.168,77.68,0,4.361,10
2019,236,1,10,19,0,0,-3.073,81.9,0,4.214,10
2019,237,1,10,20,0,0,-3.667,83.1,0,4.286,10
2019,238,1,10,21,0,0,-3.922,85.2,0,4.134,10
2019,239,1,10,22,0,0,-4.219,86,0,3.787,10
2019,240,1,10,23,0,0,-4.493,88.6,0,3.702,10
2019,241,1,11,0,0,0,-4.902,90.5,0,3.348,11
2019,242,1,11,1,0,0,-5.379,90.3,0,2.81,11
2019,243,1,11,2,0,0,-5.557,90.9,0,2.68,11
2019,244,1,11,3,0,0,-4.581,88.2,0,3.246,11
2019,245,1,11,4,0,0,-3.989,88.3,0,3.059,11
2019,246,1,11,5,0,0,-3.63,87.7,0,3.34,11
2019,247,1,11,6,0,0,-3.388,88,0,3.918,11
2019,248,1,11,7,0,0,-2.973,86.4,0,2.973,11
2019,249,1,11,8,0,0.687,-2.778,87.3,0,2.641,11
2019,250,1,11,9,0,19.67,-2.777,85.6,0,2.799,11
2019,251,1,11,10,0,46.58,-2.432,85.2,0,3.295,11
2019,252,1,11,11,0,124.6,-1.464,80.5,0,3.788,11
2019,253,1,11,12,0,107,-0.727,79.18,0,3.644,11
2019,254,1,11,13,0,124.5,-0.279,78.14,0,2.715,11
2019,255,1,11,14,0,87.9,-0.103,79.09,0,2.63,11
2019,256,1,11,15,0,61.37,0.041,79.58,0,3.02,11
2019,257,1,11,16,0,49.44,0.214,80.3,0,3.134,11
2019,258,1,11,17,0,13.15,-0.036,83.6,0,2.839,11
2019,259,1,11,18,0,0.08,-0.273,85,0,2.474,11
2019,260,1,11,19,0,0,-0.505,85.9,0,2.662,11
2019,261,1,11,20,0,0,-0.79,90.9,0,3.051,11
2019,262,1,11,21,0,0,-1.024,91.7,0,2.865,11
2019,263,1,11,22,0,0,-1.119,91.1,0,2.674,11
2019,264,1,11,23,0,0,-1.205,92.8,0,2.723,11
2019,265,1,12,0,0,0,-1.446,93.8,0,3.076,12
2019,266,1,12,1,0,0,-1.416,91.2,0,2.253,12
2019,267,1,12,2,0,0,-1.281,90.9,0,2.546,12
2019,268,1,12,3,0,0,-1.322,88.6,0,3.529,12
2019,269,1,12,4,0,0,-1.406,88.2,0.762,3.82,12
2019,270,1,12,5,0,0,-1.949,97.3,1.016,3.703,12
2019,271,1,12,6,0,0,-2.544,98.4,0.762,3.95,12
2019,272,1,12,7,0,0,-2.639,98.9,0.254,4.158,12
2019,273,1,12,8,0,0.956,-2.669,99.3,0.508,4.67,12
2019,274,1,12,9,0,26.62,-2.554,98.7,0.508,4.821,12
2019,275,1,12,10,0,58.25,-2.377,98.9,0.762,4.842,12
2019,276,1,12,11,0,109.2,-2.146,98.8,1.016,4.576,12
2019,277,1,12,12,0,160.8,-2.049,98.2,0.762,5.246,12
2019,278,1,12,13,0,186,-2.001,98.5,0.762,5.382,12
2019,279,1,12,14,0,222.3,-1.834,98,0.762,5.799,12
2019,280,1,12,15,0,174.7,-1.873,97.5,0.762,5.638,12
2019,281,1,12,16,0,93.3,-2.001,97.5,0.508,4.922,12
2019,282,1,12,17,0,27.18,-2.148,98,0.254,3.879,12
2019,283,1,12,18,0,0.74,-2.189,97.4,0.254,3.61,12
2019,284,1,12,19,0,0,-2.264,98.4,0.254,3.361,12
2019,285,1,12,20,0,0,-2.436,98.9,0,3.076,12
2019,286,1,12,21,0,0,-2.843,99,0,2.965,12
2019,287,1,12,22,0,0,-2.949,98.2,0,2.608,12
2019,288,1,12,23,0,0,-3.284,98.3,0,1.156,12
2019,289,1,13,0,0,0,-3.861,97.6,0,1.73,13
2019,290,1,13,1,0,0,-3.323,95.2,0,2.454,13
2019,291,1,13,2,0,0,-4.135,95.6,0,2.174,13
2019,292,1,13,3,0,0,-5.309,95,0,1.807,13
2019,293,1,13,4,0,0,-5.99,95.9,0,1.773,13
2019,294,1,13,5,0,0,-7.179,97.8,0,1.581,13
2019,295,1,13,6,0,0,-6.967,97.1,0,1.64,13
2019,296,1,13,7,0,0,-6.131,94.9,0,1.66,13
2019,297,1,13,8,0,4.5,-4.774,94,0,1.242,13
2019,298,1,13,9,0,56.25,-3.96,92.7,0,0.927,13
2019,299,1,13,10,0,172.2,-2.691,87.5,0,1.104,13
2019,300,1,13,11,0,380.5,-1.322,83.4,1.524,1.638,13
2019,301,1,13,12,0,448,0.299,72.21,1.524,0.509,13
2019,302,1,13,13,0,459.2,1.222,74.5,0,0.142,13
2019,303,1,13,14,0,425,0.899,70.52,0,0.883,13
2019,304,1,13,15,0,337,1.352,77.32,0,0.296,13
2019,305,1,13,16,0,182.5,-0.771,87.3,0,0,13
2019,306,1,13,17,0,40.99,-2.922,91.9,0,0,13
2019,307,1,13,18,0,1.441,-3.734,95.1,0,0,13
2019,308,1,13,19,0,0,-5.377,97.4,0,0,13
2019,309,1,13,20,0,0,-6.607,98.5,0,0.667,13
2019,310,1,13,21,0,0,-7.751,97.2,0,1.834,13
2019,311,1,13,22,0,0,-7.729,97.2,0,1.751,13
2019,312,1,13,23,0,0,-7.534,97.5,0,2.028,13
2019,313,1,14,0,0,0,-8.33,96.1,0,2.016,14
2019,314,1,14,1,0,0,-9.82,96.5,0,1.46,14
2019,315,1,14,2,0,0,-8.89,96.2,0,1.594,14
2019,316,1,14,3,0,0,-10.27,96.7,0,1.501,14
2019,317,1,14,4,0,0,-7.297,98.1,0,3.013,14
2019,318,1,14,5,0,0,-6.155,98.6,0,3.151,14
2019,319,1,14,6,0,0,-5.702,98.8,0,3.726,14
2019,320,1,14,7,0,0,-5.36,99.2,0,3.621,14
2019,321,1,14,8,0,1.791,-4.778,99.6,0,3.026,14
2019,322,1,14,9,0,28.53,-4.217,99.9,0,3.04,14
2019,323,1,14,10,0,79.98,-3.884,99.9,0,4.068,14
2019,324,1,14,11,0,154.4,-3.757,100,0,4.328,14
2019,325,1,14,12,0,184.6,-3.227,100,0,4.399,14
2019,326,1,14,13,0,184.9,-2.761,99.9,0,4.703,14
2019,327,1,14,14,0,152.7,-2.385,99.2,0,4.816,14
2019,328,1,14,15,0,111.2,-2.041,98.6,0,4.287,14
2019,329,1,14,16,0,61.72,-1.834,99.1,0,3.953,14
2019,330,1,14,17,0,29.54,-1.705,99.5,0,4.125,14
2019,331,1,14,18,0,1.01,-1.768,100,0,3.773,14
2019,332,1,14,19,0,0,-1.801,100,0,3.081,14
2019,333,1,14,20,0,0,-1.806,100,0,3.245,14
2019,334,1,14,21,0,0,-1.767,100,0,2.946,14
2019,335,1,14,22,0,0,-1.78,100,0,2.267,14
2019,336,1,14,23,0,0,-1.878,100,0,1.73,14
2019,337,1,15,0,0,0,-1.937,100,0,1.49,15
2019,338,1,15,1,0,0,-1.962,99.9,0,1.657,15
2019,339,1,15,2,0,0,-1.968,100,0,2.262,15
2019,340,1,15,3,0,0,-2.086,100,0,3.142,15
2019,341,1,15,4,0,0,-2.253,100,0,2.842,15
2019,342,1,15,5,0,0,-2.252,100,0,2.275,15
2019,343,1,15,6,0,0,-2.195,100,0,2.157,15
2019,344,1,15,7,0,0,-2.04,100,0,2.041,15
2019,345,1,15,8,0,1.93,-1.72,99.6,0,3.267,15
2019,346,1,15,9,0,27.12,-1.439,100,0,3.725,15
2019,347,1,15,10,0,84.2,-0.967,99.8,0,4.074,15
2019,348,1,15,11,0,145.1,-0.512,99.4,0,5.052,15
2019,349,1,15,12,0,181.8,-0.182,99.3,0,5.464,15
2019,350,1,15,13,0,188.4,-0.04,99.3,0,6.185,15
2019,351,1,15,14,0,168.4,0.158,98.7,0,6.466,15
2019,352,1,15,15,0,129.2,0.447,98.7,0,5.865,15
2019,353,1,15,16,0,86.3,0.493,98,0,5.668,15
2019,354,1,15,17,0,26.98,0.436,97.9,0,5.437,15
2019,355,1,15,18,0,0.593,0.322,97.5,0,5.882,15
2019,356,1,15,19,0,0,0.287,97.2,0,5.154,15
2019,357,1,15,20,0,0,0.356,93.7,0,4.469,15
2019,358,1,15,21,0,0,0.119,93.6,0,3.398,15
2019,359,1,15,22,0,0,-0.281,93.7,0,2.581,15
2019,360,1,15,23,0,0,-0.567,93.8,0,2.067,15
2019,361,1,16,0,0,0,-1.15,94.6,0,3.993,16
2019,362,1,16,1,0,0,-2.075,91.4,0,4.193,16
2019,363,1,16,2,0,0,-2.538,88,0,3.319,16
2019,364,1,16,3,0,0,-4.075,85.3,0,3.218,16
2019,365,1,16,4,0,0,-6.448,86.2,0,2.492,16
2019,366,1,16,5,0,0,-8.08,88.6,0,2.46,16
2019,367,1,16,6,0,0,-9.33,90.9,0,2.569,16
2019,368,1,16,7,0,0,-10.43,92,0,2.217,16
2019,369,1,16,8,0,3.64,-9.88,92.1,0,2.721,16
2019,370,1,16,9,0,43.88,-9.03,90.9,0,2.889,16
2019,371,1,16,10,0,115.4,-8.51,90.5,0,2.873,16
2019,372,1,16,11,0,162,-7.371,89.5,0,2.112,16
2019,373,1,16,12,0,218.7,-6.436,88.1,0,1.8,16
2019,374,1,16,13,0,231.8,-5.362,85.3,0,0.68,16
2019,375,1,16,14,0,179,-4.692,84.3,0,0.261,16
2019,376,1,16,15,0,118,-4.726,84.6,0,0.391,16
2019,377,1,16,16,0,75.28,-4.689,86.7,0,0.714,16
2019,378,1,16,17,0,36.68,-4.598,88,0,1.366,16
2019,379,1,16,18,0,0.722,-4.644,90.6,0,1.735,16
2019,380,1,16,19,0,0,-4.712,91.7,0,2.25,16
2019,381,1,16,20,0,0,-4.655,92.4,0,2.301,16
2019,382,1,16,21,0,0,-4.684,93.2,0,1.718,16
2019,383,1,16,22,0,0,-4.557,92.7,0,1.677,16
2019,384,1,16,23,0,0,-4.554,93.3,0,0.193,16
2019,385,1,17,0,0,0,-4.891,95,0,0,17
2019,386,1,17,1,0,0,-4.974,95.4,0,0,17
2019,387,1,17,2,0,0,-4.94,95.8,0,0.034,17
2019,388,1,17,3,0,0,-4.551,96.2,0,0.08,17
2019,389,1,17,4,0,0,-4.398,96.8,0,0,17
2019,390,1,17,5,0,0,-4.342,97.3,0,0,17
2019,391,1,17,6,0,0,-4.249,98.4,0,0.159,17
2019,392,1,17,7,0,0,-4.337,98.6,0,0.248,17
2019,393,1,17,8,0,1.662,-4.274,98.2,0,0.22,17
2019,394,1,17,9,0,40.09,-3.869,96.6,0,0.006,17
2019,395,1,17,10,0,103,-3.353,93.5,0,0.113,17
2019,396,1,17,11,0,179.8,-2.879,91,0,1.653,17
2019,397,1,17,12,0,237.7,-2.306,89.2,0,1.719,17
2019,398,1,17,13,0,244.1,-2.218,84.9,0,1.781,17
2019,399,1,17,14,0,232.7,-2.07,87.7,0,1.767,17
2019,400,1,17,15,0,173,-2.142,84.8,0,2.414,17
2019,401,1,17,16,0,98.4,-2.522,86.4,0,2.348,17
2019,402,1,17,17,0,38.62,-2.964,87.9,0,1.52,17
2019,403,1,17,18,0,1.362,-3.652,88.3,0,1.826,17
2019,404,1,17,19,0,0,-4.103,88.7,0,1.57,17
2019,405,1,17,20,0,0,-4.186,88,0,1.259,17
2019,406,1,17,21,0,0,-4.396,88.3,0,2.389,17
2019,407,1,17,22,0,0,-4.892,89.5,0,1.342,17
2019,408,1,17,23,0,0,-6.326,89.3,0,1.597,17
2019,409,1,18,0,0,0,-8.47,90.6,0,1.809,18
2019,410,1,18,1,0,0,-9.42,89.1,0,1.273,18
2019,411,1,18,2,0,0,-9.73,89.9,0,1.351,18
2019,412,1,18,3,0,0,-9.72,88,0,1.793,18
2019,413,1,18,4,0,0,-9.55,87.1,0,1.213,18
2019,414,1,18,5,0,0,-9.44,89.2,0,2.623,18
2019,415,1,18,6,0,0,-9.21,86.9,0,2.652,18
2019,416,1,18,7,0,0,-8.85,87.6,0,2.637,18
2019,417,1,18,8,0,1.799,-8.63,83.8,0,4.019,18
2019,418,1,18,9,0,48.08,-8.44,82.7,0,4.146,18
2019,419,1,18,10,0,117.8,-7.828,84,0,4.996,18
2019,420,1,18,11,0,125.8,-7.587,86,0.254,5.657,18
2019,421,1,18,12,0,98.3,-7.284,88.3,0,5.669,18
2019,422,1,18,13,0,136.5,-6.806,89,0,6.636,18
2019,423,1,18,14,0,136.7,-6.308,89.5,0,7.228,18
2019,424,1,18,15,0,64.74,-6.089,91.2,0,6.45,18
2019,425,1,18,16,0,22.17,-6.161,92.4,0.508,7.995,18
2019,426,1,18,17,0,14.68,-6.684,95.3,1.524,6.639,18
2019,427,1,18,18,0,0.461,-7.23,95.6,2.54,5.31,18
2019,428,1,18,19,0,0,-7.668,95.7,2.286,5.09,18
2019,429,1,18,20,0,0,-8.61,94.2,2.032,5.647,18
2019,430,1,18,21,0,0,-8.66,92.3,0,5.591,18
