C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp [Wm-2],temp [Co],rh [%],Precip [mm],windspd [ms-1]
2014,377,1,16,16,0,62.23,-5,89.5,0,37.103
2014,378,1,16,17,0,22.82,-8.72,82,0,35.108
2014,379,1,16,18,0,0.42,-11.74,71.48,0,35.358
2014,380,1,16,19,0,0,-12.66,79.7,0,37.792
2014,381,1,16,20,0,0,-13.13,70.67,0,33.427
2014,382,1,16,21,0,0,-13.37,76.97,0,26.259
2014,383,1,16,22,0,0,-13.8,82.5,0,24.952
2014,384,1,16,23,0,0,-13.89,75.89,0,22.522
2014,385,1,17,0,0,0,-13.61,78.78,0,18.467
2014,386,1,17,1,0,0,-13.59,74.98,0,25.575
2014,387,1,17,2,0,0,-13.92,76.48,0,20.587
2014,388,1,17,3,0,0,-14.37,77.64,0,24.762
2014,389,1,17,4,0,0,-14.15,77.56,0,19.654
2014,390,1,17,5,0,0,-14.36,81.9,0,19.155
2014,391,1,17,6,0,0,-15.41,80.5,0,26.259
2014,392,1,17,7,0,0,-16.02,80.1,0,19.963
2014,393,1,17,8,0,12.58,-16.24,79.86,0,17.534
2014,394,1,17,9,0,129.6,-15.51,78.34,0,17.409
2014,395,1,17,10,0,269.8,-14.32,75.55,0,24.328
2014,396,1,17,11,0,387.7,-12.49,74.57,0,27.506
2014,397,1,17,12,0,459.7,-10.89,73.07,0,28.753
2014,398,1,17,13,0,476.9,-8.85,73.85,0,34.425
2014,399,1,17,14,0,436.7,-7.25,71.62,0,35.856
2014,400,1,17,15,0,344.3,-6.06,69.62,0,34.485
2014,401,1,17,16,0,216.6,-5.45,67.07,0,29.376
2014,402,1,17,17,0,76.34,-6.36,71.01,0,24.827
2014,403,1,17,18,0,0.93,-8.19,72.72,0,20.901
2014,404,1,17,19,0,0,-10.81,81.8,0,12.296
2014,405,1,17,20,0,0,-11.96,82.6,0,9.742
2014,406,1,17,21,0,0,-11.17,80.7,0,8.934
2014,407,1,17,22,0,0,-10.47,78.57,0,10.491
2014,408,1,17,23,0,0,-11.44,79.86,0,10.74
2014,409,1,18,0,0,0,-11.86,82.6,0,11.049
2014,410,1,18,1,0,0,-10.21,71.37,0,14.666
2014,411,1,18,2,0,0,-7.87,65.87,0,20.901
2014,412,1,18,3,0,0,-6.84,66.8,0,23.58
2014,413,1,18,4,0,0,-6.15,68.77,0,26.758
2014,414,1,18,5,0,0,-5.51,74.05,0,20.652
2014,415,1,18,6,0,0,-3,72.73,0,22.582
2014,416,1,18,7,0,0,-1.72,89.9,0,28.444
2014,417,1,18,8,0,4.24,0.35,93.2,0,35.547
2014,418,1,18,9,0,36.53,1.41,94.3,0,40.156
2014,419,1,18,10,0,77.98,1.78,92.6,0,39.099
2014,420,1,18,11,0,146.4,2.36,88.3,0,38.166
2014,421,1,18,12,0,98.6,1.45,92.3,0,35.358
2014,422,1,18,13,0,42.38,0.65,92.9,0,30.185
2014,423,1,18,14,0,34.33,-1.19,90.2,0,38.101
2014,424,1,18,15,0,46.21,-4.98,88.4,0,43.399
2014,425,1,18,16,0,54.79,-6.07,81.8,0,29.935
2014,426,1,18,17,0,25.87,-6.95,85.1,0,26.633
2014,427,1,18,18,0,1.36,-8.07,88.2,0,24.513
2014,428,1,18,19,0,0,-8.46,88.1,0,18.656
2014,429,1,18,20,0,0,-9.02,89.4,0,12.92
2014,430,1,18,21,0,0,-9.67,90.3,0,10.241
2014,431,1,18,22,0,0,-9.7,90.4,0,16.846
2014,432,1,18,23,0,0,-9.94,91.5,0,14.666
2014,433,1,19,0,0,0,-9.33,91.3,0,18.093
2014,434,1,19,1,0,0,-8.59,90.8,0,23.705
2014,435,1,19,2,0,0,-8.3,91.2,0,24.578
2014,436,1,19,3,0,0,-7.5,90.8,0,28.628
2014,437,1,19,4,0,0,-7.53,92.1,0,23.515
2014,438,1,19,5,0,0,-7.22,91.6,0,36.231
2014,439,1,19,6,0,0,-6.23,90.5,0,29.875
2014,440,1,19,7,0,0,-4.77,87.8,0,33.741
2014,441,1,19,8,0,14.93,-4.35,86.2,0,27.755
2014,442,1,19,9,0,137.6,-2.5,80.1,0,32.18
2014,443,1,19,10,0,275.8,-0.09,72.96,0,35.856
2014,444,1,19,11,0,366.5,2.4,68.3,0,34.485
2014,445,1,19,12,0,462.4,4.86,61.96,0,34.799
2014,446,1,19,13,0,472.5,7.18,59.99,0,31.307
2014,447,1,19,14,0,435.8,9.02,55.53,0,42.551
2014,448,1,19,15,0,337.4,10.61,49.99,0,40.106
2014,449,1,19,16,0,220.6,11.41,46.95,0,40.655
2014,450,1,19,17,0,73.63,10.31,52.96,0,27.571
2014,451,1,19,18,0,1.95,9.53,51.55,0,34.674
2014,452,1,19,19,0,0,7.42,58.55,0,33.427
2014,453,1,19,20,0,0,5.71,66.66,0,30.309
2014,454,1,19,21,0,0,4.54,70.63,0,37.667
2014,455,1,19,22,0,0,3.53,75.14,0,34.799
2014,456,1,19,23,0,0,2.51,80.1,0,24.578
